year,county,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LATITUDE,LONGITUDE
2016,Napa,Queen of the Valley Medical Center,106281047,Rectum,,3,38.32363,-122.296
2016,Napa,Saint Helena Hospital,106281078,Breast,,15,38.53937349,-122.473003
2016,Napa,Saint Helena Hospital,106281078,Colon,,13,38.53937349,-122.473003
2016,Napa,Saint Helena Hospital,106281078,Esophagus,,3,38.53937349,-122.473003
2016,Napa,Saint Helena Hospital,106281078,Lung,,25,38.53937349,-122.473003
2016,Napa,Saint Helena Hospital,106281078,Prostate,,1,38.53937349,-122.473003
2016,Napa,Saint Helena Hospital,106281078,Rectum,,8,38.53937349,-122.473003
2016,Napa,Saint Helena Hospital,106281078,Stomach,,1,38.53937349,-122.473003
2016,Nevada,Sierra Nevada Memorial Hospital,106291023,Breast,,63,39.22932,-121.04748
2016,Nevada,Sierra Nevada Memorial Hospital,106291023,Colon,,13,39.22932,-121.04748
2016,Nevada,Sierra Nevada Memorial Hospital,106291023,Lung,,1,39.22932,-121.04748
2016,Nevada,Sierra Nevada Memorial Hospital,106291023,Prostate,,1,39.22932,-121.04748
2016,Nevada,Sierra Nevada Memorial Hospital,106291023,Rectum,,7,39.22932,-121.04748
2016,Nevada,Tahoe Forest Hospital,106291053,Breast,,18,39.3245579,-120.2014553
2016,Nevada,Tahoe Forest Hospital,106291053,Colon,,4,39.3245579,-120.2014553
2016,Nevada,Tahoe Forest Hospital,106291053,Prostate,,1,39.3245579,-120.2014553
2016,Nevada,Tahoe Forest Hospital,106291053,Rectum,,1,39.3245579,-120.2014553
2016,Orange,AHMC Anaheim Regional Medical Center,106301098,Breast,,123,33.84725,-117.93248
2016,Orange,AHMC Anaheim Regional Medical Center,106301098,Colon,,23,33.84725,-117.93248
2016,Orange,AHMC Anaheim Regional Medical Center,106301098,Esophagus,,2,33.84725,-117.93248
2016,Orange,AHMC Anaheim Regional Medical Center,106301098,Lung,,20,33.84725,-117.93248
2016,Orange,AHMC Anaheim Regional Medical Center,106301098,Prostate,,3,33.84725,-117.93248
2016,Orange,AHMC Anaheim Regional Medical Center,106301098,Rectum,,8,33.84725,-117.93248
2016,Orange,AHMC Anaheim Regional Medical Center,106301098,Stomach,,2,33.84725,-117.93248
2016,Orange,Anaheim Global Medical Center,106301188,Breast,,3,33.8209,-117.90921
2016,Orange,Anaheim Global Medical Center,106301188,Colon,,1,33.8209,-117.90921
2016,Orange,Anaheim Global Medical Center,106301188,Lung,,1,33.8209,-117.90921
2016,Orange,Chapman Global Medical Center,106301140,Colon,,1,33.78785,-117.82586
2016,Orange,Chapman Global Medical Center,106301140,Rectum,,1,33.78785,-117.82586
2016,Orange,Foothill Regional Medical Center,106301357,Breast,,1,,
2016,Orange,Foothill Regional Medical Center,106301357,Colon,,1,,
2016,Orange,Foothill Regional Medical Center,106301357,Lung,,1,,
2016,Orange,Foothill Regional Medical Center,106301357,Pancreas,,1,,
2016,Orange,Foothill Regional Medical Center,106301357,Rectum,,1,,
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Brain,,8,33.71546,-117.93694
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Breast,,89,33.71546,-117.93694
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Colon,,42,33.71546,-117.93694
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Esophagus,,1,33.71546,-117.93694
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Liver,,19,33.71546,-117.93694
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Lung,,16,33.71546,-117.93694
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Pancreas,,8,33.71546,-117.93694
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Prostate,,14,33.71546,-117.93694
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Rectum,,25,33.71546,-117.93694
2016,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Stomach,,9,33.71546,-117.93694
2016,Orange,Garden Grove Hospital and Medical Center,106301283,Breast,,2,33.7745089,-117.9130315
2016,Orange,Garden Grove Hospital and Medical Center,106301283,Colon,,4,33.7745089,-117.9130315
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Bladder,,14,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Brain,,85,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Breast,,618,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Colon,,93,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Esophagus,,15,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Liver,,22,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Lung,,64,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Pancreas,,20,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Prostate,,158,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Rectum,,44,33.62526,-117.92949
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205,Stomach,,6,33.62526,-117.92949
2016,Orange,Huntington Beach Hospital,106301209,Colon,,1,33.70442,-117.98895
2016,Orange,Huntington Beach Hospital,106301209,Prostate,,1,33.70442,-117.98895
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Bladder,,22,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Brain,,27,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Breast,,460,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Colon,,68,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Esophagus,,6,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Liver,,12,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Lung,,28,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Pancreas,,13,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Prostate,,1,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Rectum,,34,33.8544317,-117.8439815
2016,Orange,Kaiser Foundation Hospital – Orange County – Anaheim,106304409,Stomach,,8,33.8544317,-117.8439815
2016,Orange,La Palma Intercommunity Hospital,106301234,Colon,,6,33.8485,-118.03737
2016,Orange,La Palma Intercommunity Hospital,106301234,Liver,,1,33.8485,-118.03737
2016,Orange,La Palma Intercommunity Hospital,106301234,Rectum,,3,33.8485,-118.03737
2016,Orange,Los Alamitos Medical Center,106301248,Bladder,,4,33.80327,-118.0674
2016,Orange,Los Alamitos Medical Center,106301248,Brain,,11,33.80327,-118.0674
2016,Orange,Los Alamitos Medical Center,106301248,Breast,,139,33.80327,-118.0674
2016,Orange,Los Alamitos Medical Center,106301248,Colon,,22,33.80327,-118.0674
2016,Orange,Los Alamitos Medical Center,106301248,Liver,,3,33.80327,-118.0674
2016,Orange,Los Alamitos Medical Center,106301248,Lung,,1,33.80327,-118.0674
2016,Orange,Los Alamitos Medical Center,106301248,Pancreas,,2,33.80327,-118.0674
2016,Orange,Los Alamitos Medical Center,106301248,Prostate,,41,33.80327,-118.0674
2016,Orange,Los Alamitos Medical Center,106301248,Rectum,,13,33.80327,-118.0674
2016,Orange,Los Alamitos Medical Center,106301248,Stomach,,3,33.80327,-118.0674
2016,Orange,Mission Hospital Laguna Beach,106301337,Breast,,4,33.4997391,-117.7422502
2016,Orange,Mission Hospital Laguna Beach,106301337,Colon,,8,33.4997391,-117.7422502
2016,Orange,Mission Hospital Laguna Beach,106301337,Rectum,,2,33.4997391,-117.7422502
2016,Orange,Mission Hospital Regional Medical Center,106301262,Bladder,,2,33.56279,-117.66768
2016,Orange,Mission Hospital Regional Medical Center,106301262,Brain,,21,33.56279,-117.66768
2016,Orange,Mission Hospital Regional Medical Center,106301262,Breast,,39,33.56279,-117.66768
2016,Orange,Mission Hospital Regional Medical Center,106301262,Colon,,41,33.56279,-117.66768
2016,Orange,Mission Hospital Regional Medical Center,106301262,Esophagus,,6,33.56279,-117.66768
2016,Orange,Mission Hospital Regional Medical Center,106301262,Lung,,28,33.56279,-117.66768
2016,Orange,Mission Hospital Regional Medical Center,106301262,Pancreas,,1,33.56279,-117.66768
2016,Orange,Mission Hospital Regional Medical Center,106301262,Prostate,,11,33.56279,-117.66768
2016,Orange,Mission Hospital Regional Medical Center,106301262,Rectum,,6,33.56279,-117.66768
2016,Orange,Mission Hospital Regional Medical Center,106301262,Stomach,,1,33.56279,-117.66768
2016,Orange,Orange Coast Memorial Medical Center,106300225,Bladder,,2,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Brain,,11,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Breast,,158,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Colon,,62,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Esophagus,,1,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Liver,,36,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Lung,,19,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Pancreas,,17,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Prostate,,16,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Rectum,,21,33.70162,-117.95524
2016,Orange,Orange Coast Memorial Medical Center,106300225,Stomach,,8,33.70162,-117.95524
2016,Orange,Orange County Global Medical Center,106301566,Brain,,8,33.75361,-117.83398
2016,Orange,Orange County Global Medical Center,106301566,Breast,,19,33.75361,-117.83398
2016,Orange,Orange County Global Medical Center,106301566,Colon,,4,33.75361,-117.83398
2016,Orange,Orange County Global Medical Center,106301566,Lung,,1,33.75361,-117.83398
2016,Orange,Orange County Global Medical Center,106301566,Rectum,,1,33.75361,-117.83398
2016,Orange,Placentia Linda Hospital,106301297,Breast,,30,33.88704521,-117.8431129
2016,Orange,Placentia Linda Hospital,106301297,Colon,,8,33.88704521,-117.8431129
2016,Orange,Placentia Linda Hospital,106301297,Prostate,,4,33.88704521,-117.8431129
2016,Orange,Placentia Linda Hospital,106301297,Rectum,,4,33.88704521,-117.8431129
2016,Orange,Placentia Linda Hospital,106301297,Stomach,,1,33.88704521,-117.8431129
2016,Orange,Saddleback Memorial Medical Center,106301317,Bladder,,2,33.60796,-117.70837
2016,Orange,Saddleback Memorial Medical Center,106301317,Brain,,8,33.60796,-117.70837
2016,Orange,Saddleback Memorial Medical Center,106301317,Breast,,156,33.60796,-117.70837
2016,Orange,Saddleback Memorial Medical Center,106301317,Colon,,24,33.60796,-117.70837
2016,Orange,Saddleback Memorial Medical Center,106301317,Esophagus,,1,33.60796,-117.70837
2016,Orange,Saddleback Memorial Medical Center,106301317,Lung,,29,33.60796,-117.70837
2016,Orange,Saddleback Memorial Medical Center,106301317,Pancreas,,1,33.60796,-117.70837
2016,Orange,Saddleback Memorial Medical Center,106301317,Prostate,,39,33.60796,-117.70837
2016,Orange,Saddleback Memorial Medical Center,106301317,Rectum,,14,33.60796,-117.70837
2016,Orange,Saddleback Memorial Medical Center,106301317,Stomach,,1,33.60796,-117.70837
2016,Orange,Saint Joseph Hospital – Orange,106301340,Bladder,,1,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Brain,,28,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Breast,,282,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Colon,,65,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Esophagus,,3,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Liver,,9,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Lung,,50,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Pancreas,,15,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Prostate,,59,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Rectum,,18,33.7823,-117.86516
2016,Orange,Saint Joseph Hospital – Orange,106301340,Stomach,,9,33.7823,-117.86516
2016,Orange,Saint Jude Medical Center,106301342,Bladder,,1,33.89349,-117.92851
2016,Orange,Saint Jude Medical Center,106301342,Brain,,18,33.89349,-117.92851
2016,Orange,Saint Jude Medical Center,106301342,Breast,,209,33.89349,-117.92851
2016,Orange,Saint Jude Medical Center,106301342,Colon,,67,33.89349,-117.92851
2016,Orange,Saint Jude Medical Center,106301342,Liver,,5,33.89349,-117.92851
2016,Orange,Saint Jude Medical Center,106301342,Lung,,19,33.89349,-117.92851
2016,Orange,Saint Jude Medical Center,106301342,Pancreas,,10,33.89349,-117.92851
2016,Orange,Saint Jude Medical Center,106301342,Prostate,,56,33.89349,-117.92851
2016,Orange,Saint Jude Medical Center,106301342,Rectum,,23,33.89349,-117.92851
2016,Orange,Saint Jude Medical Center,106301342,Stomach,,9,33.89349,-117.92851
2016,Orange,South Coast Global Medical Center,106301258,Bladder,,2,33.71112,-117.88539
2016,Orange,South Coast Global Medical Center,106301258,Breast,,31,33.71112,-117.88539
2016,Orange,South Coast Global Medical Center,106301258,Colon,,2,33.71112,-117.88539
2016,Orange,South Coast Global Medical Center,106301258,Prostate,,4,33.71112,-117.88539
2016,Orange,UC Irvine Medical Center,106301279,Bladder,,15,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Brain,,107,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Breast,,155,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Colon,,80,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Esophagus,,5,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Liver,,33,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Lung,,26,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Pancreas,,32,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Prostate,,49,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Rectum,,52,33.7889,-117.89064
2016,Orange,UC Irvine Medical Center,106301279,Stomach,,18,33.7889,-117.89064
2016,Orange,West Anaheim Medical Center,106301379,Colon,,6,33.82482,-117.99492
2016,Orange,West Anaheim Medical Center,106301379,Rectum,,1,33.82482,-117.99492
2016,Placer,Kaiser Foundation Hospital – Roseville,106314024,Bladder,,5,38.74636,-121.25107
2016,Placer,Kaiser Foundation Hospital – Roseville,106314024,Breast,,362,38.74636,-121.25107
2016,Placer,Kaiser Foundation Hospital – Roseville,106314024,Colon,,66,38.74636,-121.25107
2016,Placer,Kaiser Foundation Hospital – Roseville,106314024,Liver,,1,38.74636,-121.25107
2016,Placer,Kaiser Foundation Hospital – Roseville,106314024,Lung,,1,38.74636,-121.25107
2016,Placer,Kaiser Foundation Hospital – Roseville,106314024,Pancreas,,1,38.74636,-121.25107
2016,Placer,Kaiser Foundation Hospital – Roseville,106314024,Prostate,,4,38.74636,-121.25107
2016,Placer,Kaiser Foundation Hospital – Roseville,106314024,Rectum,,23,38.74636,-121.25107
2016,Placer,Kaiser Foundation Hospital – Roseville,106314024,Stomach,,1,38.74636,-121.25107
2016,Placer,Sutter Auburn Faith Hospital,106310791,Breast,,47,38.94452,-121.0982
2016,Placer,Sutter Auburn Faith Hospital,106310791,Colon,,26,38.94452,-121.0982
2016,Placer,Sutter Auburn Faith Hospital,106310791,Liver,,2,38.94452,-121.0982
2016,Placer,Sutter Auburn Faith Hospital,106310791,Lung,,1,38.94452,-121.0982
2016,Placer,Sutter Auburn Faith Hospital,106310791,Pancreas,,1,38.94452,-121.0982
2016,Placer,Sutter Auburn Faith Hospital,106310791,Rectum,,3,38.94452,-121.0982
2016,Placer,Sutter Auburn Faith Hospital,106310791,Stomach,,1,38.94452,-121.0982
2016,Placer,Sutter Roseville Medical Center,106311000,Bladder,,4,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Brain,,10,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Breast,,186,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Colon,,32,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Esophagus,,2,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Liver,,2,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Lung,,35,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Pancreas,,3,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Prostate,,48,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Rectum,,24,38.76439,-121.25055
2016,Placer,Sutter Roseville Medical Center,106311000,Stomach,,4,38.76439,-121.25055
2016,Plumas,Plumas District Hospital,106320986,Breast,,7,39.93938,-120.96244
2016,Plumas,Plumas District Hospital,106320986,Colon,,1,39.93938,-120.96244
2016,Plumas,Plumas District Hospital,106320986,Rectum,,1,39.93938,-120.96244
2016,Riverside,Corona Regional Medical Center – Main,106331152,Breast,,61,33.8733354,-117.5668015
2016,Riverside,Corona Regional Medical Center – Main,106331152,Colon,,13,33.8733354,-117.5668015
2016,Riverside,Corona Regional Medical Center – Main,106331152,Pancreas,,1,33.8733354,-117.5668015
2016,Riverside,Corona Regional Medical Center – Main,106331152,Rectum,,2,33.8733354,-117.5668015
2016,Riverside,Desert Regional Medical Center,106331164,Brain,,27,33.83932,-116.54549
2016,Riverside,Desert Regional Medical Center,106331164,Breast,,149,33.83932,-116.54549
2016,Riverside,Desert Regional Medical Center,106331164,Colon,,36,33.83932,-116.54549
2016,Riverside,Desert Regional Medical Center,106331164,Esophagus,,2,33.83932,-116.54549
2016,Riverside,Desert Regional Medical Center,106331164,Liver,,4,33.83932,-116.54549
2016,Riverside,Desert Regional Medical Center,106331164,Lung,,31,33.83932,-116.54549
2016,Riverside,Desert Regional Medical Center,106331164,Pancreas,,1,33.83932,-116.54549
2016,Riverside,Desert Regional Medical Center,106331164,Prostate,,23,33.83932,-116.54549
2016,Riverside,Desert Regional Medical Center,106331164,Rectum,,25,33.83932,-116.54549
2016,Riverside,Desert Regional Medical Center,106331164,Stomach,,6,33.83932,-116.54549
2016,Riverside,Eisenhower Medical Center,106331168,Bladder,,6,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Brain,,15,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Breast,,159,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Colon,,86,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Esophagus,,1,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Liver,,4,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Lung,,46,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Pancreas,,1,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Prostate,,75,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Rectum,,42,33.76418,-116.40808
2016,Riverside,Eisenhower Medical Center,106331168,Stomach,,3,33.76418,-116.40808
2016,Riverside,Hemet Valley Medical Center,106331194,Bladder,,1,33.75113,-116.95958
2016,Riverside,Hemet Valley Medical Center,106331194,Breast,,46,33.75113,-116.95958
2016,Riverside,Hemet Valley Medical Center,106331194,Colon,,28,33.75113,-116.95958
2016,Riverside,Hemet Valley Medical Center,106331194,Liver,,1,33.75113,-116.95958
2016,Riverside,Hemet Valley Medical Center,106331194,Prostate,,23,33.75113,-116.95958
2016,Riverside,Hemet Valley Medical Center,106331194,Rectum,,3,33.75113,-116.95958
2016,Riverside,Hemet Valley Medical Center,106331194,Stomach,,1,33.75113,-116.95958
2016,Riverside,John F. Kennedy Memorial Hospital,106331216,Breast,,23,33.70677,-116.23391
2016,Riverside,John F. Kennedy Memorial Hospital,106331216,Colon,,5,33.70677,-116.23391
2016,Riverside,John F. Kennedy Memorial Hospital,106331216,Liver,,1,33.70677,-116.23391
2016,Riverside,John F. Kennedy Memorial Hospital,106331216,Lung,,1,33.70677,-116.23391
2016,Riverside,John F. Kennedy Memorial Hospital,106331216,Rectum,,1,33.70677,-116.23391
2016,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Breast,,62,33.89519,-117.18094
2016,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Colon,,11,33.89519,-117.18094
2016,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Stomach,,1,33.89519,-117.18094
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Bladder,,4,33.9063,-117.47082
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Breast,,280,33.9063,-117.47082
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Colon,,53,33.9063,-117.47082
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Esophagus,,3,33.9063,-117.47082
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Liver,,10,33.9063,-117.47082
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Lung,,23,33.9063,-117.47082
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Pancreas,,7,33.9063,-117.47082
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Prostate,,2,33.9063,-117.47082
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Rectum,,25,33.9063,-117.47082
2016,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Stomach,,5,33.9063,-117.47082
2016,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Bladder,,1,33.6122263,-117.1624483
2016,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Brain,,10,33.6122263,-117.1624483
2016,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Breast,,84,33.6122263,-117.1624483
2016,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Colon,,26,33.6122263,-117.1624483
2016,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Lung,,8,33.6122263,-117.1624483
2016,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Prostate,,12,33.6122263,-117.1624483
2016,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Rectum,,13,33.6122263,-117.1624483
2016,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Stomach,,2,33.6122263,-117.1624483
2016,Riverside,Menifee Valley Medical Center,106334018,Breast,,18,33.72146,-117.15691
2016,Riverside,Menifee Valley Medical Center,106334018,Colon,,9,33.72146,-117.15691
2016,Riverside,Menifee Valley Medical Center,106334018,Rectum,,2,33.72146,-117.15691
2016,Riverside,Menifee Valley Medical Center,106334018,Stomach,,2,33.72146,-117.15691
2016,Riverside,Palo Verde Hospital,106331288,Colon,,1,33.61315,-114.5956
2016,Riverside,Palo Verde Hospital,106331288,Prostate,,2,33.61315,-114.5956
2016,Riverside,Parkview Community Hospital Medical Center,106331293,Bladder,,2,33.92573,-117.43996
2016,Riverside,Parkview Community Hospital Medical Center,106331293,Breast,,32,33.92573,-117.43996
2016,Riverside,Parkview Community Hospital Medical Center,106331293,Colon,,15,33.92573,-117.43996
2016,Riverside,Parkview Community Hospital Medical Center,106331293,Liver,,1,33.92573,-117.43996
2016,Riverside,Parkview Community Hospital Medical Center,106331293,Prostate,,17,33.92573,-117.43996
2016,Riverside,Parkview Community Hospital Medical Center,106331293,Rectum,,3,33.92573,-117.43996
2016,Riverside,Parkview Community Hospital Medical Center,106331293,Stomach,,1,33.92573,-117.43996
2016,Riverside,Riverside Community Hospital,106331312,Bladder,,1,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Brain,,12,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Breast,,134,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Colon,,73,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Esophagus,,2,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Liver,,7,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Lung,,19,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Pancreas,,9,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Prostate,,35,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Rectum,,28,33.97641,-117.37997
2016,Riverside,Riverside Community Hospital,106331312,Stomach,,5,33.97641,-117.37997
2016,Riverside,Riverside University Health System – Medical Center,106334487,Bladder,,4,33.91187,-117.19525
2016,Riverside,Riverside University Health System – Medical Center,106334487,Brain,,4,33.91187,-117.19525
2016,Riverside,Riverside University Health System – Medical Center,106334487,Breast,,38,33.91187,-117.19525
2016,Riverside,Riverside University Health System – Medical Center,106334487,Colon,,11,33.91187,-117.19525
2016,Riverside,Riverside University Health System – Medical Center,106334487,Liver,,1,33.91187,-117.19525
2016,Riverside,Riverside University Health System – Medical Center,106334487,Lung,,2,33.91187,-117.19525
2016,Riverside,Riverside University Health System – Medical Center,106334487,Pancreas,,3,33.91187,-117.19525
2016,Riverside,Riverside University Health System – Medical Center,106334487,Prostate,,5,33.91187,-117.19525
2016,Riverside,Riverside University Health System – Medical Center,106334487,Rectum,,9,33.91187,-117.19525
2016,Riverside,Riverside University Health System – Medical Center,106334487,Stomach,,1,33.91187,-117.19525
2016,Riverside,San Gorgonio Memorial Hospital,106331326,Breast,,16,33.9295,-116.94678
2016,Riverside,San Gorgonio Memorial Hospital,106331326,Colon,,6,33.9295,-116.94678
2016,Riverside,San Gorgonio Memorial Hospital,106331326,Rectum,,2,33.9295,-116.94678
2016,Riverside,Southwest Healthcare System – Murrieta,106334068,Bladder,,1,33.55788,-117.18488
2016,Riverside,Southwest Healthcare System – Murrieta,106334068,Brain,,16,33.55788,-117.18488
2016,Riverside,Southwest Healthcare System – Murrieta,106334068,Breast,,58,33.55788,-117.18488
2016,Riverside,Southwest Healthcare System – Murrieta,106334068,Colon,,33,33.55788,-117.18488
2016,Riverside,Southwest Healthcare System – Murrieta,106334068,Esophagus,,1,33.55788,-117.18488
2016,Riverside,Southwest Healthcare System – Murrieta,106334068,Liver,,1,33.55788,-117.18488
2016,Riverside,Southwest Healthcare System – Murrieta,106334068,Prostate,,25,33.55788,-117.18488
2016,Riverside,Southwest Healthcare System – Murrieta,106334068,Rectum,,16,33.55788,-117.18488
2016,Riverside,Southwest Healthcare System – Murrieta,106334068,Stomach,,3,33.55788,-117.18488
2016,Riverside,Temecula Valley Hospital,106334564,Breast,,38,33.4795943,-117.1048018
2016,Riverside,Temecula Valley Hospital,106334564,Colon,,13,33.4795943,-117.1048018
2016,Riverside,Temecula Valley Hospital,106334564,Liver,,1,33.4795943,-117.1048018
2016,Riverside,Temecula Valley Hospital,106334564,Lung,,6,33.4795943,-117.1048018
2016,Riverside,Temecula Valley Hospital,106334564,Pancreas,,1,33.4795943,-117.1048018
2016,Riverside,Temecula Valley Hospital,106334564,Rectum,,4,33.4795943,-117.1048018
